movieId,title,year,plot,director,cast,awards,runtime,ratings,metascore,imdbRating,imdbVotes,boxOffice,review_1,review_2,review_3,review_4,review_5,review_6,review_7,review_8,review_9,review_10
1406,La Cérémonie,1995,A newly hired maid for a rich countryside family befriends a post-office clerk who encourages her to rebel against her employers.,Claude Chabrol,"Isabelle Huppert, Sandrine Bonnaire, Jacqueline Bisset",9 wins & 11 nominations,111 min,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,7.5,"14,148","$873,196",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1407,Scream,1996,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",Wes Craven,"Neve Campbell, Courteney Cox, David Arquette",12 wins & 11 nominations,111 min,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.4,"397,529","$103,046,663",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1409,Michael,1996,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.,Nora Ephron,"John Travolta, Andie MacDowell, William Hurt",1 nomination,105 min,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.7,"45,421","$95,318,203",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1411,Hamlet,1996,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",Kenneth Branagh,"Kenneth Branagh, Julie Christie, Derek Jacobi",Nominated for 4 Oscars. 9 wins & 25 nominations total,242 min,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}]",N/A,7.7,"40,497","$4,708,156",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1412,Some Mother's Son,1996,"The 1981 hunger strike in an Irish prison, in which I.R.A. prisoner Bobby Sands led a protest against their treatment as criminals rather than as prisoners of war. It focuses on the mothers of two of the strikers, and their struggle.",Terry George,"Helen Mirren, Fionnula Flanagan, Aidan Gillen",4 wins & 1 nomination,112 min,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",N/A,7.2,"3,039","$671,437",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1414,Mother,1996,"A neurotic, twice-divorced sci-fi writer moves back in with his mother to solve his personal problems.",Albert Brooks,"Albert Brooks, Debbie Reynolds, Paul Collins",3 wins & 5 nominations,104 min,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.9,"6,989","$19,145,198",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1416,Evita,1996,"The hit musical based on the life of Eva Perón (Evita Duarte), a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Domingo Perón, and the most beloved and hated woman in Argentina.",Alan Parker,"Madonna, Jonathan Pryce, Antonio Banderas",Won 1 Oscar. 19 wins & 44 nominations total,135 min,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.3,"37,975","$50,047,179",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1419,Walkabout,1971,"Two city-bred siblings are stranded in the Australian Outback, where they learn to survive with the aid of an Aboriginal boy on his ""walkabout"": a ritual separation from his tribe.",Nicolas Roeg,"Jenny Agutter, David Gulpilil, Luc Roeg",1 win & 1 nomination,100 min,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.6,"27,862",N/A,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1422,Murder at 1600,1997,A young woman is murdered in the White House. Homicide detective Regis investigates while Secret Service works against him. He's assigned agent Chance. She eventually cooperates after a man's framed.,Dwight H. Little,"Wesley Snipes, Diane Lane, Daniel Benzali",N/A,107 min,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.1,"33,279","$25,804,707",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1425,Fierce Creatures,1997,Zookeepers struggle to deal with the policies of changing directors.,"Robert Young, Fred Schepisi","John Cleese, Jamie Lee Curtis, Kevin Kline",N/A,93 min,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.4,"25,866","$9,381,260",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1426,Zeus and Roxanne,1997,A touching friendship story between a dog and a dolphin.,George Miller,"Steve Guttenberg, Kathleen Quinlan, Arnold Vosloo",N/A,98 min,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,5.3,"3,277","$7,233,324",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1427,Turbulence,1997,"After a shootout on a flight transporting prisoners, a flight attendant must outwit a smooth-talking serial killer and land the plane herself.",Robert Butler,"Ray Liotta, Lauren Holly, Brendan Gleeson",4 nominations,100 min,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}]",N/A,5.0,"12,841","$11,538,235",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1428,Angel Baby,1995,Two schizophrenics meet during therapy and fall passionately in love. Ahead of them lies the inevitable road to disaster - one they share to the end.,Michael Rymer,"John Lynch, Jacqueline McKenzie, Colin Friels",14 wins,105 min,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",N/A,7.0,"1,571",N/A,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1430,Underworld,1996,"After spending seven years behind bars, Johnny Crown is back on the street, with lots of cash, a psychotherapy degree and a burning desire to find and punish gangsters who had killed his father. One of the people involved is Frank...",Roger Christian,"Denis Leary, Joe Mantegna, Annabella Sciorra",1 nomination,95 min,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,780,N/A,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1431,Beverly Hills Ninja,1997,A man tries to rescue a woman with a little help from his half brother.,Dennis Dugan,"Chris Farley, Nicollette Sheridan, Robin Shou",1 nomination,88 min,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,5.6,"44,660","$31,480,418",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1432,Metro,1997,A Hostage Negotiator teams up with a Sharpshooter to bring down a dangerous jewel thief.,Thomas Carter,"Eddie Murphy, Michael Rapaport, Kim Miyori",1 nomination,117 min,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.6,"29,532","$32,000,301",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1438,Dante's Peak,1997,"A volcanologist arrives at a countryside town recently named the second-most desirable place to live in America, and discovers that a nearby long-dormant volcano may awaken at any moment.",Roger Donaldson,"Pierce Brosnan, Linda Hamilton, Jamie Renée Smith",4 wins & 1 nomination,108 min,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.0,"101,285","$67,127,760",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1439,Meet Wally Sparks,1997,"Wally Sparks is a tabloid television show reporter, who's trying to boost ratings on his show. He goes to the Governor's mansion to uncover a sex scandal.",Peter Baldwin,"Rodney Dangerfield, Debi Mazar, David Ogden Stiers",N/A,105 min,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}]",N/A,5.2,"3,854","$4,073,582",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1440,Amos & Andrew,1993,"A Pulitzer prize writer buys a cabin. The neighbors get suspicious when a stranger ""breaks in"". They see a black man and call the police, who start shooting at him. The sheriff tries a cover-up involving a white petty crook. Bad i...",E. Max Frye,"Nicolas Cage, Samuel L. Jackson, Michael Lerner",N/A,96 min,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.7,"10,046","$9,745,803",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1441,Benny & Joon,1993,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,Jeremiah S. Chechik,"Johnny Depp, Mary Stuart Masterson, Aidan Quinn",4 nominations,98 min,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.1,"62,704","$23,261,580",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
1442,Prefontaine,1997,"Based on the life of Olympic hopeful Steve Prefontaine, a long distance runner who lived in Oregon and died young.",Steve James,"Jared Leto, R. Lee Ermey, Ed O'Neill",N/A,106 min,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.8,"7,754","$589,304",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
